"film_id","title","min_duration","max_duration","avg_duration","min_rental_rate","max_rental_rate","avg_rental_rate","min_length","max_length","avg_length","min_replacement_cost","max_replacement_cost","avg_replacement_cost","mode_year","mode_language_id","mode_rating"
168,"Comancheros Enemy",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,67,67,67.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"R"
169,"Comforts Rush",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,76,76,76.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"NC-17"
170,"Command Darling",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,120,120,120.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"PG-13"
171,"Commandments Express",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,59,59,59.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"R"
172,"Coneheads Smoochy",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,112,112,112.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"NC-17"
173,"Confessions Maguire",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,65,65,65.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"PG-13"
174,"Confidential Interview",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,180,180,180.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
175,"Confused Candles",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,122,122,122.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
176,"Congeniality Quest",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,87,87,87.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG-13"
177,"Connecticut Tramp",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,172,172,172.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
178,"Connection Microcosmos",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,115,115,115.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"G"
179,"Conquerer Nuts",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,173,173,173.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"G"
180,"Conspiracy Spirit",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,184,184,184.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
181,"Contact Anonymous",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,166,166,166.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG-13"
182,"Control Anthem",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,185,185,185.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"G"
183,"Conversation Downhill",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,112,112,112.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"R"
184,"Core Suit",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,92,92,92.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"PG-13"
185,"Cowboy Doom",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,146,146,146.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG"
186,"Craft Outfield",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,64,64,64.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"NC-17"
187,"Cranes Reservoir",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,57,57,57.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"NC-17"
188,"Crazy Home",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,136,136,136.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"PG"
189,"Creatures Shakespeare",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,139,139,139.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"NC-17"
190,"Creepers Kane",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,172,172,172.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"NC-17"
191,"Crooked Frogmen",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,143,143,143.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
192,"Crossing Divorce",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,50,50,50.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"R"
193,"Crossroads Casualties",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,153,153,153.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"G"
194,"Crow Grease",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,104,104,104.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"PG"
195,"Crowds Telemark",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,112,112,112.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"R"
196,"Cruelty Unforgiven",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,69,69,69.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
197,"Crusade Honey",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,112,112,112.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"R"
198,"Crystal Breaking",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,184,184,184.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
199,"Cupboard Sinners",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,56,56,56.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"R"
200,"Curtain Videotape",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,133,133,133.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
201,"Cyclone Family",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,176,176,176.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"PG"
202,"Daddy Pittsburgh",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,161,161,161.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"G"
203,"Daisy Menagerie",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,84,84,84.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"G"
204,"Dalmations Sweden",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,106,106,106.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"PG"
205,"Dances None",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,58,58,58.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
206,"Dancing Fever",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,144,144,144.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"G"
207,"Dangerous Uptown",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,121,121,121.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"PG"
208,"Dares Pluto",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,89,89,89.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"PG-13"
209,"Darkness War",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,99,99,99.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"NC-17"
210,"Darko Dorado",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,130,130,130.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
211,"Darling Breaking",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,165,165,165.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"PG-13"
212,"Darn Forrester",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,185,185,185.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"G"
213,"Date Speed",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,104,104,104.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"R"
214,"Daughter Madigan",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,59,59,59.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"PG-13"
215,"Dawn Pond",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,57,57,57.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG"
216,"Day Unfaithful",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,113,113,113.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"G"
217,"Dazed Punk",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,120,120,120.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"G"
218,"Deceiver Betrayed",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,122,122,122.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
219,"Deep Crusade",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,51,51,51.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"PG-13"
220,"Deer Virginian",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,106,106,106.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
221,"Deliverance Mulholland",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,100,100,100.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"R"
222,"Desert Poseidon",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,64,64,64.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"R"
223,"Desire Alien",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,76,76,76.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"NC-17"
224,"Desperate Trainspotting",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,81,81,81.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
225,"Destination Jerk",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,76,76,76.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"PG-13"
226,"Destiny Saturday",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,56,56,56.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"G"
227,"Details Packer",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,88,88,88.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"R"
228,"Detective Vision",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,143,143,143.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"PG-13"
229,"Devil Desire",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,87,87,87.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"R"
230,"Diary Panic",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,107,107,107.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"G"
231,"Dinosaur Secretary",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,63,63,63.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"R"
232,"Dirty Ace",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,147,147,147.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"NC-17"
233,"Disciple Mother",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,141,141,141.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"PG"
234,"Disturbing Scarface",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,94,94,94.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"R"
235,"Divide Monster",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,68,68,68.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"PG-13"
236,"Divine Resurrection",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,100,100,100.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"R"
237,"Divorce Shining",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,47,47,47.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"G"
238,"Doctor Grail",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,57,57,57.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
239,"Dogma Family",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,122,122,122.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"G"
240,"Dolls Rage",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,120,120,120.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG-13"
241,"Donnie Alley",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,125,125,125.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"NC-17"
242,"Doom Dancing",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,68,68,68.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"R"
243,"Doors President",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,49,49,49.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
244,"Dorado Notting",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,139,139,139.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"NC-17"
245,"Double Wrath",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,177,177,177.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"R"
246,"Doubtfire Labyrinth",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,154,154,154.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"R"
247,"Downhill Enough",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,47,47,47.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"G"
248,"Dozen Lion",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,177,177,177.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"NC-17"
249,"Dracula Crystal",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,176,176,176.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"G"
250,"Dragon Squad",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,170,170,170.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"NC-17"
251,"Dragonfly Strangers",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,133,133,133.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"NC-17"
252,"Dream Pickup",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,135,135,135.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"PG"
253,"Drifter Commandments",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,61,61,61.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"PG-13"
254,"Driver Annie",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,159,159,159.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"PG-13"
255,"Driving Polish",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,175,175,175.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"NC-17"
256,"Drop Waterfront",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,178,178,178.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
257,"Drumline Cyclone",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,110,110,110.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"G"
258,"Drums Dynamite",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,96,96,96.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"PG"
259,"Duck Racer",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,116,116,116.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"NC-17"
260,"Dude Blindness",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,132,132,132.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"G"
261,"Duffel Apocalypse",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,171,171,171.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"G"
262,"Dumbo Lust",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,119,119,119.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"NC-17"
263,"Durham Panky",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,154,154,154.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"R"
264,"Dwarfs Alter",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,101,101,101.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"G"
265,"Dying Maker",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,168,168,168.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"PG"
266,"Dynamite Tarzan",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,141,141,141.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
267,"Eagles Panky",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,140,140,140.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"NC-17"
268,"Early Home",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,96,96,96.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"NC-17"
269,"Earring Instinct",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,98,98,98.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"R"
270,"Earth Vision",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,85,85,85.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"NC-17"
271,"Easy Gladiator",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,148,148,148.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"G"
272,"Edge Kissing",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,153,153,153.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"NC-17"
273,"Effect Gladiator",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,107,107,107.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"PG"
274,"Egg Igby",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,67,67,67.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"PG"
275,"Egypt Tenenbaums",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,85,85,85.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"PG"
276,"Element Freddy",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,115,115,115.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"NC-17"
277,"Elephant Trojan",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,126,126,126.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"PG-13"
278,"Elf Murder",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,155,155,155.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"NC-17"
279,"Elizabeth Shane",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,152,152,152.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"NC-17"
280,"Empire Malkovich",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,177,177,177.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"G"
281,"Encino Elf",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,143,143,143.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"G"
282,"Encounters Curtain",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,92,92,92.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"NC-17"
283,"Ending Crowds",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,85,85,85.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"NC-17"
284,"Enemy Odds",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,77,77,77.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"NC-17"
285,"English Bulworth",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,51,51,51.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"PG-13"
286,"Enough Raging",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,158,158,158.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"NC-17"
287,"Entrapment Satisfaction",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,176,176,176.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"R"
288,"Escape Metropolis",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,167,167,167.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
289,"Eve Resurrection",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,66,66,66.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"G"
290,"Everyone Craft",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,163,163,163.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"PG"
291,"Evolution Alter",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,174,174,174.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG-13"
292,"Excitement Eve",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,51,51,51.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"G"
293,"Exorcist Sting",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,167,167,167.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"G"
294,"Expecations Natural",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,138,138,138.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"PG-13"
295,"Expendable Stallion",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,97,97,97.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"PG"
296,"Express Lonely",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,178,178,178.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"R"
297,"Extraordinary Conquerer",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,122,122,122.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
298,"Eyes Driving",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,172,172,172.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"PG-13"
299,"Factory Dragon",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,144,144,144.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"PG-13"
300,"Falcon Volume",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,102,102,102.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG-13"
301,"Family Sweet",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,155,155,155.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"R"
302,"Fantasia Park",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,131,131,131.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
303,"Fantasy Troopers",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,58,58,58.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
304,"Fargo Gandhi",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,130,130,130.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"G"
305,"Fatal Haunted",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,91,91,91.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"PG"
306,"Feathers Metal",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,104,104,104.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"PG-13"
307,"Fellowship Autumn",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,77,77,77.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"NC-17"
308,"Ferris Mother",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,142,142,142.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"PG"
309,"Feud Frogmen",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,98,98,98.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"R"
310,"Fever Empire",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,158,158,158.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
311,"Fiction Christmas",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,72,72,72.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"PG"
312,"Fiddler Lost",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,75,75,75.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
313,"Fidelity Devil",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,118,118,118.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"G"
314,"Fight Jawbreaker",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,91,91,91.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"R"
315,"Finding Anaconda",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,156,156,156.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"R"
316,"Fire Wolves",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,173,173,173.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"R"
317,"Fireball Philadelphia",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,148,148,148.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"PG"
318,"Firehouse Vietnam",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,103,103,103.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"G"
319,"Fish Opus",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,125,125,125.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"R"
320,"Flamingos Connecticut",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,80,80,80.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"PG-13"
321,"Flash Wars",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,123,123,123.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"NC-17"
322,"Flatliners Killer",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,100,100,100.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
323,"Flight Lies",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,179,179,179.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"R"
324,"Flintstones Happiness",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,148,148,148.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"PG-13"
325,"Floats Garden",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,145,145,145.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"PG-13"
326,"Flying Hook",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,69,69,69.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"NC-17"
327,"Fool Mockingbird",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,158,158,158.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"PG"
328,"Forever Candidate",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,131,131,131.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"NC-17"
329,"Forrest Sons",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,63,63,63.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"R"
330,"Forrester Comancheros",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,112,112,112.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
331,"Forward Temple",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,90,90,90.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"NC-17"
332,"Frankenstein Stranger",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,159,159,159.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"NC-17"
333,"Freaky Pocus",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,126,126,126.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"R"
334,"Freddy Storm",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,65,65,65.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"NC-17"
335,"Freedom Cleopatra",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,133,133,133.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"PG-13"
